station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
IND,2020-04-04 12:20,M,M,M,280.00,4.00,M,30.03,M,10.00,M,BKN,OVC,M,M,7500.00,9500.00,M,M,M,M,M,M,M,M,M,M,KIND 041220Z AUTO 28004KT 10SM BKN075 OVC095 12/07 A3003 RMK T01200070 MADISHF
IND,2020-04-04 12:25,M,M,M,280.00,2.00,M,30.03,M,10.00,M,BKN,OVC,M,M,7500.00,9000.00,M,M,M,M,M,M,M,M,M,M,KIND 041225Z AUTO 28002KT 10SM BKN075 OVC090 12/07 A3003 RMK T01200070 MADISHF
IND,2020-04-04 12:30,M,M,M,290.00,4.00,M,30.03,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041230Z AUTO 29004KT 10SM OVC075 12/08 A3003 RMK T01200080 MADISHF
IND,2020-04-04 12:35,M,M,M,290.00,5.00,M,30.04,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041235Z AUTO 29005KT 10SM OVC075 12/07 A3004 RMK T01200070 MADISHF
IND,2020-04-04 12:40,M,M,M,300.00,7.00,M,30.04,M,10.00,M,BKN,OVC,M,M,7500.00,9000.00,M,M,M,M,M,M,M,M,M,M,KIND 041240Z AUTO 30007KT 10SM BKN075 OVC090 12/07 A3004 RMK T01200070 MADISHF
IND,2020-04-04 12:45,M,M,M,300.00,5.00,M,30.04,M,10.00,M,BKN,OVC,M,M,7999.00,9000.00,M,M,M,M,M,M,M,M,M,M,KIND 041245Z AUTO 30005KT 10SM BKN079 OVC090 12/07 A3004 RMK T01200070 MADISHF
IND,2020-04-04 12:50,M,M,M,300.00,7.00,M,30.04,M,10.00,M,BKN,OVC,M,M,7999.00,9000.00,M,M,M,M,M,M,M,M,M,M,KIND 041250Z AUTO 30007KT 10SM BKN079 OVC090 12/07 A3004 RMK T01200070 MADISHF
IND,2020-04-04 12:54,54.00,45.00,71.50,300.00,6.00,0.00,30.05,1017.30,10.00,M,BKN,OVC,M,M,8000.00,9000.00,M,M,M,M,M,M,M,M,M,M,KIND 041254Z 30006KT 10SM BKN080 OVC090 12/07 A3005 RMK AO2 SLP173 T01220072
IND,2020-04-04 12:55,M,M,M,290.00,7.00,M,30.05,M,10.00,M,BKN,OVC,M,M,7999.00,9000.00,M,M,M,M,M,M,M,M,M,M,KIND 041255Z AUTO 29007KT 10SM BKN079 OVC090 12/07 A3004 RMK T01200070 MADISHF
IND,2020-04-04 13:00,M,M,M,300.00,8.00,M,30.05,M,10.00,M,BKN,OVC,M,M,7999.00,9000.00,M,M,M,M,M,M,M,M,M,M,KIND 041300Z AUTO 30008KT 10SM BKN079 OVC090 12/08 A3004 RMK T01200080 MADISHF
IND,2020-04-04 13:05,M,M,M,300.00,7.00,M,30.05,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041305Z AUTO 30007KT 10SM OVC085 12/08 A3004 RMK T01200080 MADISHF
IND,2020-04-04 13:10,M,M,M,300.00,5.00,M,30.05,M,10.00,M,OVC,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041310Z AUTO 30005KT 10SM OVC079 12/08 A3004 RMK T01200080 MADISHF
IND,2020-04-04 13:15,M,M,M,300.00,9.00,M,30.05,M,10.00,M,OVC,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041315Z AUTO 30009KT 10SM OVC079 12/08 A3004 RMK T01200080 MADISHF
IND,2020-04-04 13:20,M,M,M,300.00,9.00,M,30.05,M,10.00,M,OVC,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041320Z AUTO 30009KT 10SM OVC079 12/08 A3004 RMK T01200080 MADISHF
IND,2020-04-04 13:25,M,M,M,290.00,9.00,M,30.06,M,10.00,M,OVC,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041325Z AUTO 29009KT 10SM OVC079 12/09 A3005 RMK T01200090 MADISHF
IND,2020-04-04 13:30,M,M,M,300.00,10.00,M,30.06,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041330Z AUTO 30010KT 10SM OVC085 11/08 A3005 RMK T01100080 MADISHF
IND,2020-04-04 13:35,M,M,M,290.00,9.00,M,30.06,M,10.00,M,OVC,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041335Z AUTO 29009KT 10SM OVC079 11/09 A3005 RMK T01100090 MADISHF
IND,2020-04-04 13:40,M,M,M,290.00,10.00,M,30.06,M,10.00,M,OVC,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041340Z AUTO 29010KT 10SM OVC079 11/08 A3005 RMK T01100080 MADISHF
IND,2020-04-04 13:45,M,M,M,300.00,10.00,M,30.06,M,10.00,M,OVC,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041345Z AUTO 30010KT 10SM OVC079 11/08 A3005 RMK T01100080 MADISHF
IND,2020-04-04 13:50,M,M,M,310.00,10.00,M,30.07,M,10.00,M,OVC,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041350Z AUTO 31010KT 10SM OVC079 11/07 A3006 RMK T01100070 MADISHF
IND,2020-04-04 13:54,51.10,46.00,82.62,320.00,9.00,0.00,30.07,1018.10,10.00,M,OVC,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041354Z 32009KT 10SM OVC080 11/08 A3007 RMK AO2 SLP181 T01060078
IND,2020-04-04 13:55,M,M,M,320.00,9.00,M,30.07,M,10.00,M,OVC,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041355Z AUTO 32009KT 10SM OVC079 11/08 A3006 RMK T01100080 MADISHF
IND,2020-04-04 14:00,M,M,M,310.00,9.00,M,30.07,M,10.00,M,OVC,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041400Z AUTO 31009KT 10SM OVC079 11/07 A3006 RMK T01100070 MADISHF
IND,2020-04-04 14:05,M,M,M,300.00,9.00,M,30.07,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041405Z AUTO 30009KT 10SM OVC085 11/07 A3006 RMK T01100070 MADISHF
IND,2020-04-04 14:10,M,M,M,320.00,9.00,M,30.07,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041410Z AUTO 32009KT 10SM OVC085 11/07 A3006 RMK T01100070 MADISHF
IND,2020-04-04 14:15,M,M,M,300.00,11.00,M,30.07,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041415Z AUTO 30011KT 10SM OVC085 11/07 A3006 RMK T01100070 MADISHF
IND,2020-04-04 14:20,M,M,M,310.00,10.00,M,30.07,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041420Z AUTO 31010KT 10SM OVC085 11/07 A3006 RMK T01100070 MADISHF
IND,2020-04-04 14:25,M,M,M,310.00,11.00,M,30.07,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041425Z AUTO 31011KT 10SM OVC085 11/07 A3006 RMK T01100070 MADISHF
IND,2020-04-04 14:30,M,M,M,310.00,9.00,M,30.07,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041430Z AUTO 31009KT 10SM OVC085 11/07 A3006 RMK T01100070 MADISHF
IND,2020-04-04 14:35,M,M,M,320.00,11.00,M,30.08,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041435Z AUTO 32011KT 10SM OVC085 11/07 A3007 RMK T01100070 MADISHF
IND,2020-04-04 14:40,M,M,M,330.00,10.00,M,30.08,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041440Z AUTO 33010KT 10SM OVC085 11/07 A3007 RMK T01100070 MADISHF
IND,2020-04-04 14:45,M,M,M,310.00,9.00,M,30.08,M,10.00,M,FEW,OVC,M,M,6000.00,9000.00,M,M,M,M,M,M,M,M,M,M,KIND 041445Z AUTO 31009KT 10SM FEW060 OVC090 11/07 A3007 RMK T01100070 MADISHF
IND,2020-04-04 14:50,M,M,M,320.00,9.00,M,30.08,M,10.00,M,SCT,OVC,M,M,6000.00,8500.00,M,M,M,M,M,M,M,M,M,M,KIND 041450Z AUTO 32009KT 10SM SCT060 OVC085 11/07 A3007 RMK T01100070 MADISHF
IND,2020-04-04 14:54,53.10,46.00,76.75,320.00,8.00,0.00,30.08,1018.60,10.00,M,BKN,OVC,M,M,6000.00,9000.00,M,M,M,M,M,M,M,M,M,M,KIND 041454Z 32008KT 10SM BKN060 OVC090 12/08 A3008 RMK AO2 SLP186 T01170078 51021
IND,2020-04-04 14:55,M,M,M,320.00,7.00,M,30.08,M,10.00,M,BKN,OVC,M,M,6000.00,9000.00,M,M,M,M,M,M,M,M,M,M,KIND 041455Z AUTO 32007KT 10SM BKN060 OVC090 12/08 A3007 RMK T01200080 MADISHF
IND,2020-04-04 15:00,M,M,M,320.00,7.00,M,30.08,M,10.00,M,BKN,BKN,M,M,6000.00,9000.00,M,M,M,M,M,M,M,M,M,M,KIND 041500Z AUTO 32007KT 10SM BKN060 BKN090 12/07 A3007 RMK T01200070 MADISHF
IND,2020-04-04 15:05,M,M,M,320.00,7.00,M,30.08,M,10.00,M,SCT,BKN,M,M,6000.00,9000.00,M,M,M,M,M,M,M,M,M,M,KIND 041505Z AUTO 32007KT 10SM SCT060 BKN090 12/08 A3007 RMK T01200080 MADISHF
IND,2020-04-04 15:10,M,M,M,310.00,8.00,M,30.08,M,10.00,M,SCT,OVC,M,M,6000.00,8500.00,M,M,M,M,M,M,M,M,M,M,KIND 041510Z AUTO 31008KT 10SM SCT060 OVC085 12/08 A3007 RMK T01200080 MADISHF
IND,2020-04-04 15:15,M,M,M,290.00,5.00,M,30.08,M,10.00,M,SCT,OVC,M,M,6000.00,8500.00,M,M,M,M,M,M,M,M,M,M,KIND 041515Z AUTO 29005KT 10SM SCT060 OVC085 12/07 A3007 RMK T01200070 MADISHF
IND,2020-04-04 15:20,M,M,M,300.00,8.00,M,30.08,M,10.00,M,FEW,OVC,M,M,6000.00,8500.00,M,M,M,M,M,M,M,M,M,M,KIND 041520Z AUTO 30008KT 10SM FEW060 OVC085 12/07 A3007 RMK T01200070 MADISHF
IND,2020-04-04 15:25,M,M,M,300.00,8.00,M,30.08,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041525Z AUTO 30008KT 10SM OVC085 12/08 A3007 RMK T01200080 MADISHF
IND,2020-04-04 15:30,M,M,M,320.00,7.00,M,30.08,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041530Z AUTO 32007KT 10SM OVC085 12/08 A3007 RMK T01200080 MADISHF
IND,2020-04-04 15:35,M,M,M,320.00,7.00,M,30.08,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041535Z AUTO 32007KT 10SM OVC085 12/08 A3007 RMK T01200080 MADISHF
IND,2020-04-04 15:40,M,M,M,300.00,7.00,M,30.08,M,10.00,M,BKN,OVC,M,M,7500.00,8500.00,M,M,M,M,M,M,M,M,M,M,KIND 041540Z AUTO 30007KT 10SM BKN075 OVC085 12/08 A3007 RMK T01200080 MADISHF
IND,2020-04-04 15:45,M,M,M,300.00,8.00,M,30.08,M,10.00,M,BKN,BKN,OVC,M,7500.00,8500.00,11000.00,M,M,M,M,M,M,M,M,M,KIND 041545Z AUTO 30008KT 10SM BKN075 BKN085 OVC110 13/08 A3007 RMK T01300080 MADISHF
IND,2020-04-04 15:50,M,M,M,300.00,7.00,M,30.08,M,10.00,M,SCT,BKN,BKN,M,7500.00,9000.00,11000.00,M,M,M,M,M,M,M,M,M,KIND 041550Z AUTO 30007KT 10SM SCT075 BKN090 BKN110 12/07 A3007 RMK T01200070 MADISHF
IND,2020-04-04 15:54,54.00,45.00,71.50,300.00,7.00,0.00,30.08,1018.50,10.00,M,SCT,SCT,OVC,M,7500.00,9000.00,20000.00,M,M,M,M,M,M,M,M,M,KIND 041554Z 30007KT 10SM SCT075 SCT090 OVC200 12/07 A3008 RMK AO2 SLP185 T01220072
IND,2020-04-04 15:55,M,M,M,300.00,7.00,M,30.08,M,10.00,M,SCT,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041555Z AUTO 30007KT 10SM SCT075 12/07 A3007 RMK T01200070 MADISHF
IND,2020-04-04 16:00,M,M,M,290.00,5.00,M,30.08,M,10.00,M,SCT,BKN,M,M,7500.00,9000.00,M,M,M,M,M,M,M,M,M,M,KIND 041600Z AUTO 29005KT 10SM SCT075 BKN090 12/07 A3007 RMK T01200070 MADISHF
IND,2020-04-04 16:05,M,M,M,300.00,8.00,M,30.08,M,9.00,M,BKN,M,M,M,7999.00,M,M,M,-RA,M,M,M,M,M,M,M,KIND 041605Z AUTO 30008KT 9SM -RA BKN079 11/08 A3007 RMK T01100080 MADISHF
IND,2020-04-04 16:10,M,M,M,310.00,9.00,M,30.08,M,9.00,M,BKN,M,M,M,8500.00,M,M,M,-RA,M,M,M,M,M,M,M,KIND 041610Z AUTO 31009KT 9SM -RA BKN085 11/08 A3007 RMK T01100080 MADISHF
IND,2020-04-04 16:15,M,M,M,290.00,8.00,M,30.08,M,10.00,M,FEW,BKN,M,M,5000.00,9000.00,M,M,-RA,M,M,M,M,M,M,M,KIND 041615Z AUTO 29008KT 10SM -RA FEW050 BKN090 11/08 A3007 RMK T01100080 MADISHF
IND,2020-04-04 16:20,M,M,M,290.00,8.00,M,30.08,M,10.00,M,FEW,BKN,BKN,M,4300.00,9000.00,11000.00,M,-RA,M,M,M,M,M,M,M,KIND 041620Z AUTO 29008KT 10SM -RA FEW043 BKN090 BKN110 11/08 A3007 RMK T01100080 MADISHF
IND,2020-04-04 16:25,M,M,M,300.00,10.00,M,30.08,M,10.00,M,FEW,BKN,OVC,M,3999.00,9000.00,11000.00,M,-RA,M,M,M,M,M,M,M,KIND 041625Z AUTO 30010KT 10SM -RA FEW039 BKN090 OVC110 11/08 A3007 RMK T01100080 MADISHF
IND,2020-04-04 16:30,M,M,M,300.00,8.00,M,30.07,M,9.00,M,FEW,BKN,OVC,M,3900.00,9000.00,11000.00,M,-RA,M,M,M,M,M,M,M,KIND 041630Z AUTO 30008KT 9SM -RA FEW039 BKN090 OVC110 11/08 A3006 RMK T01100080 MADISHF
IND,2020-04-04 16:35,M,M,M,300.00,9.00,M,30.07,M,9.00,M,SCT,BKN,OVC,M,4300.00,9000.00,11000.00,M,-RA,M,M,M,M,M,M,M,KIND 041635Z AUTO 30009KT 9SM -RA SCT043 BKN090 OVC110 11/08 A3006 RMK T01100080 MADISHF
IND,2020-04-04 16:40,M,M,M,290.00,8.00,M,30.07,M,10.00,M,SCT,BKN,OVC,M,1200.00,6000.00,9000.00,M,-RA,M,M,M,M,M,M,M,KIND 041640Z AUTO 29008KT 10SM -RA SCT012 BKN060 OVC090 11/08 A3006 RMK T01100080 MADISHF
IND,2020-04-04 16:45,M,M,M,310.00,10.00,M,30.07,M,10.00,M,BKN,BKN,OVC,M,999.00,3600.00,9000.00,M,-RA,M,M,M,M,M,M,M,KIND 041645Z AUTO 31010KT 10SM -RA BKN009 BKN036 OVC090 11/08 A3006 RMK T01100080 MADISHF
IND,2020-04-04 16:50,M,M,M,330.00,11.00,M,30.07,M,10.00,M,BKN,BKN,OVC,M,999.00,3600.00,9000.00,M,M,M,M,M,M,M,M,M,KIND 041650Z AUTO 33011KT 10SM BKN009 BKN036 OVC090 11/08 A3006 RMK T01100080 MADISHF
IND,2020-04-04 16:54,50.00,46.00,86.06,320.00,9.00,T,30.08,1018.40,10.00,M,BKN,BKN,OVC,M,1000.00,3600.00,9000.00,M,M,M,M,M,M,M,M,M,KIND 041654Z 32009KT 10SM BKN010 BKN036 OVC090 10/08 A3008 RMK AO2 RAB03E46 SLP184 P0000 T01000078
IND,2020-04-04 16:55,M,M,M,310.00,9.00,M,30.08,M,10.00,M,BKN,BKN,OVC,M,999.00,3600.00,9000.00,M,M,M,M,M,M,M,M,M,KIND 041655Z AUTO 31009KT 10SM BKN009 BKN036 OVC090 10/08 A3007 RMK T01000080 MADISHF
IND,2020-04-04 17:00,M,M,M,310.00,8.00,M,30.07,M,10.00,M,OVC,M,M,M,999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041700Z AUTO 31008KT 10SM OVC009 10/08 A3006 RMK T01000080 MADISHF
IND,2020-04-04 17:05,M,M,M,320.00,8.00,M,30.07,M,10.00,M,OVC,M,M,M,999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041705Z AUTO 32008KT 10SM OVC009 11/08 A3006 RMK T01100080 MADISHF
IND,2020-04-04 17:10,M,M,M,310.00,7.00,M,30.07,M,10.00,M,OVC,M,M,M,999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041710Z AUTO 31007KT 10SM OVC009 11/08 A3006 RMK T01100080 MADISHF
IND,2020-04-04 17:15,M,M,M,330.00,8.00,M,30.07,M,10.00,M,OVC,M,M,M,999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041715Z AUTO 33008KT 10SM OVC009 10/08 A3006 RMK T01000080 MADISHF
IND,2020-04-04 17:20,M,M,M,330.00,5.00,M,30.07,M,10.00,M,OVC,M,M,M,999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041720Z AUTO 33005KT 10SM OVC009 11/08 A3006 RMK T01100080 MADISHF
IND,2020-04-04 17:25,M,M,M,320.00,8.00,M,30.07,M,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041725Z AUTO 32008KT 10SM OVC011 10/08 A3006 RMK T01000080 MADISHF
IND,2020-04-04 17:30,M,M,M,310.00,7.00,M,30.07,M,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041730Z AUTO 31007KT 10SM OVC011 10/08 A3006 RMK T01000080 MADISHF
IND,2020-04-04 17:35,M,M,M,320.00,9.00,M,30.06,M,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041735Z AUTO 32009KT 10SM OVC011 10/08 A3005 RMK T01000080 MADISHF
IND,2020-04-04 17:40,M,M,M,330.00,9.00,M,30.06,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041740Z AUTO 33009KT 10SM OVC009 10/08 A3005 RMK T01000080 MADISHF
IND,2020-04-04 17:42,50.00,45.00,82.86,310.00,10.00,0.00,30.06,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041742Z 31010KT 10SM OVC009 10/07 A3006 RMK AO2 T01000072
IND,2020-04-04 17:45,M,M,M,310.00,10.00,M,30.06,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041745Z AUTO 31010KT 10SM OVC009 10/07 A3005 RMK T01000070 MADISHF
IND,2020-04-04 17:50,M,M,M,310.00,9.00,M,30.06,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041750Z AUTO 31009KT 10SM OVC009 10/08 A3005 RMK T01000080 MADISHF
IND,2020-04-04 17:54,50.00,46.00,86.06,310.00,9.00,0.00,30.06,1017.90,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041754Z 31009KT 10SM OVC009 10/08 A3006 RMK AO2 SLP179 60000 T01000078 10128 20100 58006
IND,2020-04-04 17:55,M,M,M,310.00,9.00,M,30.06,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041755Z AUTO 31009KT 10SM OVC009 10/07 A3005 RMK T01000070 MADISHF
IND,2020-04-04 18:00,M,M,M,310.00,10.00,M,30.06,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041800Z AUTO 31010KT 10SM OVC009 11/08 A3005 RMK T01100080 MADISHF
IND,2020-04-04 18:05,M,M,M,320.00,10.00,M,30.06,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041805Z AUTO 32010KT 10SM OVC009 11/08 A3005 RMK T01100080 MADISHF
IND,2020-04-04 18:10,M,M,M,320.00,8.00,M,30.06,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041810Z AUTO 32008KT 10SM OVC009 11/08 A3005 RMK T01100080 MADISHF
IND,2020-04-04 18:15,M,M,M,330.00,7.00,M,30.06,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041815Z AUTO 33007KT 10SM OVC009 11/08 A3005 RMK T01100080 MADISHF
IND,2020-04-04 18:20,M,M,M,340.00,9.00,M,30.06,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041820Z AUTO 34009KT 10SM OVC009 11/08 A3005 RMK T01100080 MADISHF
IND,2020-04-04 18:25,M,M,M,340.00,7.00,M,30.06,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041825Z AUTO 34007KT 10SM OVC009 11/08 A3005 RMK T01100080 MADISHF
IND,2020-04-04 18:30,M,M,M,330.00,8.00,M,30.06,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041830Z AUTO 33008KT 10SM OVC009 11/08 A3005 RMK T01100080 MADISHF
IND,2020-04-04 18:35,M,M,M,330.00,8.00,M,30.05,M,10.00,M,OVC,M,M,M,999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041835Z AUTO 33008KT 10SM OVC009 11/08 A3004 RMK T01100080 MADISHF
IND,2020-04-04 18:39,52.00,46.00,79.92,310.00,9.00,0.00,30.05,M,10.00,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041839Z 31009KT 10SM OVC010 11/08 A3005 RMK AO2 T01110078
IND,2020-04-04 18:40,M,M,M,300.00,8.00,M,30.05,M,10.00,M,OVC,M,M,M,999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041840Z AUTO 30008KT 10SM OVC009 11/08 A3004 RMK T01100080 MADISHF
IND,2020-04-04 18:45,M,M,M,310.00,5.00,M,30.05,M,10.00,M,OVC,M,M,M,999.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041845Z AUTO 31005KT 10SM OVC009 11/08 A3004 RMK T01100080 MADISHF
IND,2020-04-04 18:50,M,M,M,300.00,9.00,M,30.05,M,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041850Z AUTO 30009KT 10SM OVC011 11/08 A3004 RMK T01100080 MADISHF
IND,2020-04-04 18:54,52.00,46.00,79.92,320.00,9.00,0.00,30.05,1017.60,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041854Z 32009KT 10SM OVC011 11/08 A3005 RMK AO2 SLP176 T01110078
IND,2020-04-04 18:55,M,M,M,320.00,9.00,M,30.05,M,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041855Z AUTO 32009KT 10SM OVC011 11/08 A3004 RMK T01100080 MADISHF
IND,2020-04-04 19:00,M,M,M,310.00,8.00,M,30.05,M,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041900Z AUTO 31008KT 10SM OVC011 11/08 A3004 RMK T01100080 MADISHF
IND,2020-04-04 19:05,M,M,M,310.00,8.00,M,30.05,M,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041905Z AUTO 31008KT 10SM OVC011 11/08 A3004 RMK T01100080 MADISHF
IND,2020-04-04 19:10,M,M,M,310.00,8.00,M,30.05,M,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041910Z AUTO 31008KT 10SM OVC011 11/08 A3004 RMK T01100080 MADISHF
IND,2020-04-04 19:15,M,M,M,310.00,5.00,M,30.05,M,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041915Z AUTO 31005KT 10SM OVC011 11/08 A3004 RMK T01100080 MADISHF
IND,2020-04-04 19:20,M,M,M,300.00,9.00,M,30.05,M,10.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041920Z AUTO 30009KT 10SM OVC012 12/08 A3004 RMK T01200080 MADISHF
IND,2020-04-04 19:25,M,M,M,300.00,8.00,M,30.05,M,10.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041925Z AUTO 30008KT 10SM OVC012 12/08 A3004 RMK T01200080 MADISHF
IND,2020-04-04 19:30,M,M,M,320.00,7.00,M,30.05,M,10.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041930Z AUTO 32007KT 10SM OVC012 12/08 A3004 RMK T01200080 MADISHF
IND,2020-04-04 19:35,M,M,M,290.00,9.00,M,30.04,M,10.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041935Z AUTO 29009KT 10SM OVC012 12/08 A3004 RMK T01200080 MADISHF
IND,2020-04-04 19:40,M,M,M,310.00,10.00,M,30.04,M,10.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041940Z AUTO 31010KT 10SM OVC012 12/08 A3004 RMK T01200080 MADISHF
IND,2020-04-04 19:45,M,M,M,310.00,9.00,M,30.04,M,10.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041945Z AUTO 31009KT 10SM OVC012 11/08 A3004 RMK T01100080 MADISHF
IND,2020-04-04 19:50,M,M,M,320.00,8.00,M,30.04,M,10.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041950Z AUTO 32008KT 10SM OVC012 12/08 A3004 RMK T01200080 MADISHF
IND,2020-04-04 19:54,53.10,46.90,79.40,330.00,10.00,0.00,30.04,1017.30,10.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041954Z 33010KT 10SM OVC013 12/08 A3004 RMK AO2 SLP173 T01170083
IND,2020-04-04 19:55,M,M,M,330.00,10.00,M,30.05,M,10.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,KIND 041955Z AUTO 33010KT 10SM OVC013 12/08 A3004 RMK T01200080 MADISHF
IND,2020-04-04 20:00,M,M,M,320.00,8.00,M,30.04,M,10.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,KIND 042000Z AUTO 32008KT 10SM OVC013 12/08 A3004 RMK T01200080 MADISHF
IND,2020-04-04 20:05,M,M,M,320.00,9.00,M,30.04,M,10.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,KIND 042005Z AUTO 32009KT 10SM OVC013 11/08 A3004 RMK T01100080 MADISHF
